script_url_stemmed,script_url_domain,filter,regex
prod-js.aws.y-track.com/YT-000091-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
client.perimeterx.net/PXEYndrtD4/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
6.xcvgdf.party/lhzbsrfkjf/js/1326/1327,xcvgdf.party,||xcvgdf.party/*/1327^,xcvgdf.party/.+/1327
ad.bitmedia.io/js/adbybm.js/5c4ec6da885570f9d1ad4ae9,bitmedia.io,||bitmedia.io/*/5c4ec6da885570f9d1ad4ae9^,bitmedia.io/.+/5c4ec6da885570f9d1ad4ae9
ad.bitmedia.io/js/adbybm.js/5ba93c43d3cbda0010496278,bitmedia.io,||bitmedia.io/*/5ba93c43d3cbda0010496278^,bitmedia.io/.+/5ba93c43d3cbda0010496278
ad.bitmedia.io/js/adbybm.js/5a4e12b61e56db001b28a508,bitmedia.io,||bitmedia.io/*/5a4e12b61e56db001b28a508^,bitmedia.io/.+/5a4e12b61e56db001b28a508
click.appcast.io/pixels/tbst-54.js,appcast.io,||appcast.io/*/tbst-54.js^,appcast.io/.+/tbst-54.js
shoporielder.pro/cUDO9G6/b/2b5/l/SGWgQ/9HM/zFU/1iN_DoAC1IMyy.0/ziNzT/UL0SMNDqgWx/,shoporielder.pro,||shoporielder.pro/*/^,shoporielder.pro/.+/
a.adnium.com/warp/1878256,adnium.com,||adnium.com/*/1878256^,adnium.com/.+/1878256
psonstrentie.info/cpDb9B6eb/2-5/lfS/W/Qe9DMfjSgH5RN/jFQf4zOFSs0hygOcDwkq2qNnT/MgxL,psonstrentie.info,||psonstrentie.info/*/MgxL^,psonstrentie.info/.+/MgxL
ad.bitmedia.io/js/adbybm.js/5a59ceaec4576d001cbcf315,bitmedia.io,||bitmedia.io/*/5a59ceaec4576d001cbcf315^,bitmedia.io/.+/5a59ceaec4576d001cbcf315
yummy.consumable.com/3151/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
190-ct.c3tag.com/c3metrics-190.js,c3tag.com,||c3tag.com/*/c3metrics-190.js^,c3tag.com/.+/c3metrics-190.js
yummy.consumable.com/5177/cnsmbl-ebooks-300x250-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
ad.bitmedia.io/js/adbybm.js/5b58f88917356f00108024d8,bitmedia.io,||bitmedia.io/*/5b58f88917356f00108024d8^,bitmedia.io/.+/5b58f88917356f00108024d8
prod-js.aws.y-track.com/YT-000055-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
ad.bitmedia.io/js/adbybm.js/58739745bb5e60000761a092,bitmedia.io,||bitmedia.io/*/58739745bb5e60000761a092^,bitmedia.io/.+/58739745bb5e60000761a092
bati.automation.webmecanik.com/mtc.js,webmecanik.com,||webmecanik.com/*/mtc.js^,webmecanik.com/.+/mtc.js
379-ct.c3tag.com/c3metrics-379.js,c3tag.com,||c3tag.com/*/c3metrics-379.js^,c3tag.com/.+/c3metrics-379.js
yummy.consumable.com/3296/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
cdn.selectablemedia.com/tg/p/qmjlIKrW/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
ad.bitmedia.io/js/adbybm.js/5ba1479b53fc6d3b93ba5a2d,bitmedia.io,||bitmedia.io/*/5ba1479b53fc6d3b93ba5a2d^,bitmedia.io/.+/5ba1479b53fc6d3b93ba5a2d
photos.pixlee.com/assets/pixlee_widget_1_0_0.js,pixlee.com,||pixlee.com/*/pixlee_widget_1_0_0.js^,pixlee.com/.+/pixlee_widget_1_0_0.js
click.appcast.io/pixels/generic1-6607.js,appcast.io,||appcast.io/*/generic1-6607.js^,appcast.io/.+/generic1-6607.js
ad.bitmedia.io/js/adbybm.js/59e4727e9e068c001ccf2c55,bitmedia.io,||bitmedia.io/*/59e4727e9e068c001ccf2c55^,bitmedia.io/.+/59e4727e9e068c001ccf2c55
ad.bitmedia.io/js/adbybm.js/5a9968457fcae8000f6246fc,bitmedia.io,||bitmedia.io/*/5a9968457fcae8000f6246fc^,bitmedia.io/.+/5a9968457fcae8000f6246fc
cdn.selectablemedia.com/tg/p/StszHoSl/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
prod-js.aws.y-track.com/YT-000074-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
yummy.consumable.com/4947/cnsmbl-audio-footer/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
6.xcvgdf.party/lhzbsrfkjf/js/164,xcvgdf.party,||xcvgdf.party/*/164^,xcvgdf.party/.+/164
prod-js.aws.y-track.com/YT-000065-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
cdn.avmws.com/1012437/,avmws.com,||avmws.com/*/^,avmws.com/.+/
cdn.avmws.com/1014543/,avmws.com,||avmws.com/*/^,avmws.com/.+/
io.clickguard.com/s/cHJvdGVjdG9y/WAG7JnfX,clickguard.com,||clickguard.com/*/WAG7JnfX^,clickguard.com/.+/WAG7JnfX
ad.bitmedia.io/js/adbybm.js/5c22f582c1011b8c280a0af0,bitmedia.io,||bitmedia.io/*/5c22f582c1011b8c280a0af0^,bitmedia.io/.+/5c22f582c1011b8c280a0af0
cdn.selectablemedia.com/tg/p/exskEZha/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
ad.bitmedia.io/js/adbybm.js/5aabe21c26ae8c000f967328,bitmedia.io,||bitmedia.io/*/5aabe21c26ae8c000f967328^,bitmedia.io/.+/5aabe21c26ae8c000f967328
ad.bitmedia.io/js/adbybm.js/5bc5b09670d9c40016188632,bitmedia.io,||bitmedia.io/*/5bc5b09670d9c40016188632^,bitmedia.io/.+/5bc5b09670d9c40016188632
io.clickguard.com/s/cHJvdGVjdG9y/1mTAw5OF,clickguard.com,||clickguard.com/*/1mTAw5OF^,clickguard.com/.+/1mTAw5OF
io.clickguard.com/s/cHJvdGVjdG9y/12jcw5LC,clickguard.com,||clickguard.com/*/12jcw5LC^,clickguard.com/.+/12jcw5LC
cdn.selectablemedia.com/tg/p/PnvHlINd/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
ad.bitmedia.io/js/adbybm.js/5be0c0c6c091b40010c1f214,bitmedia.io,||bitmedia.io/*/5be0c0c6c091b40010c1f214^,bitmedia.io/.+/5be0c0c6c091b40010c1f214
cdn.selectablemedia.com/tg/p/ZQYBEdmc/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
io.clickguard.com/s/cHJvdGVjdG9y/n4ywWWu0,clickguard.com,||clickguard.com/*/n4ywWWu0^,clickguard.com/.+/n4ywWWu0
ad.bitmedia.io/js/adbybm.js/5b8d483bdb7f1500161dc68d,bitmedia.io,||bitmedia.io/*/5b8d483bdb7f1500161dc68d^,bitmedia.io/.+/5b8d483bdb7f1500161dc68d
cdn.selectablemedia.com/tg/p/NQcWFmnQ/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
6.xcvgdf.party/lhzbsrfkjf/js/1212,xcvgdf.party,||xcvgdf.party/*/1212^,xcvgdf.party/.+/1212
cdn.selectablemedia.com/tg/p/meecEJMw/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
prod-js.aws.y-track.com/YT-000039-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
yummy.consumable.com/3301/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
cdn.selectablemedia.com/tg/p/lPluBfVP/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
shoporielder.pro/cxDv9w6Fbm2z5.lrS/WeQb9/MmziMJxPODDKIqwEMhSZ0MzrM/z-EO4lMPjpMs3.,shoporielder.pro,||shoporielder.pro/*/z-EO4lMPjpMs3.^,shoporielder.pro/.+/z-EO4lMPjpMs3.
wrethicap.info/cpDy9O6vbv2/5tlVSjWOQP9TMkj/gbz.MlDYUV5VMDSz0oyxOQD/MYwONYjHQbxy,wrethicap.info,||wrethicap.info/*/MYwONYjHQbxy^,wrethicap.info/.+/MYwONYjHQbxy
io.clickguard.com/s/cHJvdGVjdG9y/6SZnCIBS,clickguard.com,||clickguard.com/*/6SZnCIBS^,clickguard.com/.+/6SZnCIBS
io.clickguard.com/s/cHJvdGVjdG9y/DNvWSNpY,clickguard.com,||clickguard.com/*/DNvWSNpY^,clickguard.com/.+/DNvWSNpY
yummy.consumable.com/3555/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
tracker-client.carts.guru/dist/tracker.build.min.js,carts.guru,||carts.guru/*/tracker.build.min.js^,carts.guru/.+/tracker.build.min.js
401-ct.c3tag.com/c3metrics-401.js,c3tag.com,||c3tag.com/*/c3metrics-401.js^,c3tag.com/.+/c3metrics-401.js
hilltopads.net/cWDA9V6QbA2U5BlASCWJQB9YMBjIYU4TOPTZQU5TMRiJ0PyZNRjKgK5DNZTPEL5T,hilltopads.net,||hilltopads.net/*/cWDA9V6QbA2U5BlASCWJQB9YMBjIYU4TOPTZQU5TMRiJ0PyZNRjKgK5DNZTPEL5T^,hilltopads.net/.+/cWDA9V6QbA2U5BlASCWJQB9YMBjIYU4TOPTZQU5TMRiJ0PyZNRjKgK5DNZTPEL5T
246-ct.c3tag.com/c3metrics-246.js,c3tag.com,||c3tag.com/*/c3metrics-246.js^,c3tag.com/.+/c3metrics-246.js
prod-js.aws.y-track.com/YT-000072-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
applify.appcast.io/pixels/generic1-4006.js,appcast.io,||appcast.io/*/generic1-4006.js^,appcast.io/.+/generic1-4006.js
prod-js.aws.y-track.com/YT-000089-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
algofly.automation.webmecanik.com/mtc.js,webmecanik.com,||webmecanik.com/*/mtc.js^,webmecanik.com/.+/mtc.js
farmy.automation.webmecanik.com/mtc.js,webmecanik.com,||webmecanik.com/*/mtc.js^,webmecanik.com/.+/mtc.js
ad.bitmedia.io/js/adbybm.js/5a99a1f07fcae8000f6253b2,bitmedia.io,||bitmedia.io/*/5a99a1f07fcae8000f6253b2^,bitmedia.io/.+/5a99a1f07fcae8000f6253b2
546-ct.c3tag.com/c3metrics-546.js,c3tag.com,||c3tag.com/*/c3metrics-546.js^,c3tag.com/.+/c3metrics-546.js
ad.bitmedia.io/js/adbybm.js/5c51d65bff137f966572b8ce,bitmedia.io,||bitmedia.io/*/5c51d65bff137f966572b8ce^,bitmedia.io/.+/5c51d65bff137f966572b8ce
widget.rollick.io/00291,rollick.io,||rollick.io/*/00291^,rollick.io/.+/00291
a.adnium.com/warp/4765171,adnium.com,||adnium.com/*/4765171^,adnium.com/.+/4765171
yummy.consumable.com/3154/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
client.perimeterx.net/PX16uD0kOF/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
cdn.selectablemedia.com/tg/p/ctRICFOE/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
assets.verticalhealth.net/fp/2.0.6/fingerprint2.min.js,verticalhealth.net,||verticalhealth.net/*/fingerprint2.min.js^,verticalhealth.net/.+/fingerprint2.min.js
io.clickguard.com/s/cHJvdGVjdG9y/NUhH906X,clickguard.com,||clickguard.com/*/NUhH906X^,clickguard.com/.+/NUhH906X
yummy.consumable.com/3718/cnsmbl-audio-300x250-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
cdn.fanplayr.com/client/production/platform/releases/1.72.0/platform.min.js,fanplayr.com,||fanplayr.com/*/platform.min.js^,fanplayr.com/.+/platform.min.js
client.perimeterx.net/PXznU59zHd/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
yummy.consumable.com/4109/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
client.perimeterx.net/PXPkeWm2nH/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
prod-js.aws.y-track.com/YT-000106-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
client.perimeterx.net/PXxXAb76Ed/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
cdn.avmws.com/1016657/,avmws.com,||avmws.com/*/^,avmws.com/.+/
client.perimeterx.net/PXHp4b16gP/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
io.clickguard.com/s/cHJvdGVjdG9y/S3gfKZUU,clickguard.com,||clickguard.com/*/S3gfKZUU^,clickguard.com/.+/S3gfKZUU
client.perimeterx.net/PX12Ew76qT/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
client.perimeterx.net/PXdL6GOSf9/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
yummy.consumable.com/3156/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
client.perimeterx.net/PX8kq4eWfC/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
229-ct.c3tag.com/c3metrics-229.js,c3tag.com,||c3tag.com/*/c3metrics-229.js^,c3tag.com/.+/c3metrics-229.js
yummy.consumable.com/5538/cnsmbl-audio-300x250-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
click.appcast.io/pixels/generic1-5722.js,appcast.io,||appcast.io/*/generic1-5722.js^,appcast.io/.+/generic1-5722.js
841-ct.c3tag.com/c3metrics-841.js,c3tag.com,||c3tag.com/*/c3metrics-841.js^,c3tag.com/.+/c3metrics-841.js
yummy.consumable.com/6541/cnsmbl-container-728x90-ads/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
ad.bitmedia.io/js/adbybm.js/5cfa4e6accc2d5051f1bb42d,bitmedia.io,||bitmedia.io/*/5cfa4e6accc2d5051f1bb42d^,bitmedia.io/.+/5cfa4e6accc2d5051f1bb42d
cdn.selectablemedia.com/tg/p/ozXbixKT/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
a.adnium.com/warp/4765173,adnium.com,||adnium.com/*/4765173^,adnium.com/.+/4765173
yummy.consumable.com/6711/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/3150/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/6757/cnsmbl-audio-responsive/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
client.perimeterx.net/PXP3nbQMMw/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
562-ct.c3tag.com/c3metrics-562.js,c3tag.com,||c3tag.com/*/c3metrics-562.js^,c3tag.com/.+/c3metrics-562.js
446-ct.c3tag.com/c3metrics-446.js,c3tag.com,||c3tag.com/*/c3metrics-446.js^,c3tag.com/.+/c3metrics-446.js
yummy.consumable.com/4108/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/6511/cnsmbl-ebooks-300x250-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
assets.verticalhealth.net/fp/2.0.6/fingerprint2.js,verticalhealth.net,||verticalhealth.net/*/fingerprint2.js^,verticalhealth.net/.+/fingerprint2.js
cdn.fanplayr.com/client/production/platform/releases/1.71.0/platform.min.js,fanplayr.com,||fanplayr.com/*/platform.min.js^,fanplayr.com/.+/platform.min.js
yummy.consumable.com/6346/cnsmbl-ebooks-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/3300/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/3931/cnsmbl-audio-responsive/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/3213/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
static.maxmind.com/b640d7f4be5b532921cf/js/device.js,maxmind.com,||maxmind.com/*/device.js^,maxmind.com/.+/device.js
yummy.consumable.com/6347/cnsmbl-ebooks-300x250-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
cdn.selectablemedia.com/tg/p/zDTcDYxa/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
api-expedia.nd.nudatasecurity.com/2.2/w/w-110231/sync/js/,nudatasecurity.com,||nudatasecurity.com/*/^,nudatasecurity.com/.+/
yummy.consumable.com/3295/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
cdn.fuelx.com/js/tr-v5.min.js,fuelx.com,||fuelx.com/*/tr-v5.min.js^,fuelx.com/.+/tr-v5.min.js
yummy.consumable.com/6782/cnsmbl-ebooks-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
a.adnium.com/warp/4765174,adnium.com,||adnium.com/*/4765174^,adnium.com/.+/4765174
a.adnium.com/warp/4783594,adnium.com,||adnium.com/*/4783594^,adnium.com/.+/4783594
api-bluestem.nd.nudatasecurity.com/2.2/w/w-717084/sync/js/,nudatasecurity.com,||nudatasecurity.com/*/^,nudatasecurity.com/.+/
536-ct.c3tag.com/c3metrics-536.js,c3tag.com,||c3tag.com/*/c3metrics-536.js^,c3tag.com/.+/c3metrics-536.js
api-westernunion.nd.nudatasecurity.com/2.2/w/w-624239/sync/js/,nudatasecurity.com,||nudatasecurity.com/*/^,nudatasecurity.com/.+/
yummy.consumable.com/3149/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
static.maxmind.com/705ac71c75fda6ab3429/js/device.js,maxmind.com,||maxmind.com/*/device.js^,maxmind.com/.+/device.js
a.adnium.com/warp/4765170,adnium.com,||adnium.com/*/4765170^,adnium.com/.+/4765170
ad.bitmedia.io/js/adbybm.js/5cfa56f6ccc2d55ff61bb835,bitmedia.io,||bitmedia.io/*/5cfa56f6ccc2d55ff61bb835^,bitmedia.io/.+/5cfa56f6ccc2d55ff61bb835
yummy.consumable.com/5435/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
813-ct.c3tag.com/c3metrics-813.js,c3tag.com,||c3tag.com/*/c3metrics-813.js^,c3tag.com/.+/c3metrics-813.js
yummy.consumable.com/3956/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/5398/cnsmbl-audio-300x250-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/4113/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
io.clickguard.com/s/cHJvdGVjdG9y/VOJl1oPA,clickguard.com,||clickguard.com/*/VOJl1oPA^,clickguard.com/.+/VOJl1oPA
api-expedia.nd.nudatasecurity.com/2.2/w/w-270679/sync/js/,nudatasecurity.com,||nudatasecurity.com/*/^,nudatasecurity.com/.+/
static.pinpoll.com/assets/vue/vendor.js,pinpoll.com,||pinpoll.com/*/vendor.js^,pinpoll.com/.+/vendor.js
yummy.consumable.com/3607/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
a.adnium.com/warp/4780903,adnium.com,||adnium.com/*/4780903^,adnium.com/.+/4780903
yummy.consumable.com/6720/cnsmbl-ebooks-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/3712/cnsmbl-audio-300x250-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/6363/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
ad.bitmedia.io/js/adbybm.js/5a9fb88aa2f1090010f35992,bitmedia.io,||bitmedia.io/*/5a9fb88aa2f1090010f35992^,bitmedia.io/.+/5a9fb88aa2f1090010f35992
tools.pinpoll.com/global.js,pinpoll.com,||pinpoll.com/*/global.js^,pinpoll.com/.+/global.js
yummy.consumable.com/3926/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/3609/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
prod-js.aws.y-track.com/YT-000036-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
a.adnium.com/warp/4780896,adnium.com,||adnium.com/*/4780896^,adnium.com/.+/4780896
yummy.consumable.com/6735/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/6284/cnsmbl-audio-footer/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/5981/cnsmbl-audio-footer/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/3929/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
a.adnium.com/warp/4780906,adnium.com,||adnium.com/*/4780906^,adnium.com/.+/4780906
a.adnium.com/warp/4780922,adnium.com,||adnium.com/*/4780922^,adnium.com/.+/4780922
yummy.consumable.com/3854/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/3608/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
a.adnium.com/warp/4780924,adnium.com,||adnium.com/*/4780924^,adnium.com/.+/4780924
ad.bitmedia.io/js/adbybm.js/5a9990587fcae8000f6250df,bitmedia.io,||bitmedia.io/*/5a9990587fcae8000f6250df^,bitmedia.io/.+/5a9990587fcae8000f6250df
cdn.doubleverify.com/dv-measurements253.js,doubleverify.com,||doubleverify.com/*/dv-measurements253.js^,doubleverify.com/.+/dv-measurements253.js
cdn.doubleverify.com/dv-measurements254.js,doubleverify.com,||doubleverify.com/*/dv-measurements254.js^,doubleverify.com/.+/dv-measurements254.js
cdn.doubleverify.com/dvbs_src_internal62.js,doubleverify.com,||doubleverify.com/*/dvbs_src_internal62.js^,doubleverify.com/.+/dvbs_src_internal62.js
rtbcdn.doubleverify.com/bsredirect5_internal40.js,doubleverify.com,||doubleverify.com/*/bsredirect5_internal40.js^,doubleverify.com/.+/bsredirect5_internal40.js
7.xcvgdf.party/lhzbsrfkjf/js/1169,xcvgdf.party,||xcvgdf.party/*/1169^,xcvgdf.party/.+/1169
bob.dmpxs.com/static/bob_eight-oh-eight.js,dmpxs.com,||dmpxs.com/*/bob_eight-oh-eight.js^,dmpxs.com/.+/bob_eight-oh-eight.js
7.xcvgdf.party/lhzbsrfkjf/js/1646,xcvgdf.party,||xcvgdf.party/*/1646^,xcvgdf.party/.+/1646
cdn.avmws.com/1012515/,avmws.com,||avmws.com/*/^,avmws.com/.+/
click.appcast.io/pixels/generic3-7124.js,appcast.io,||appcast.io/*/generic3-7124.js^,appcast.io/.+/generic3-7124.js
client.perimeterx.net/PXOfRh1WNK/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
io.clickguard.com/s/cHJvdGVjdG9y/cIShFBXy,clickguard.com,||clickguard.com/*/cIShFBXy^,clickguard.com/.+/cIShFBXy
sweeterge.info/c/DQ9J6zb/2I5TlIS/WMQ/9tMdzmQjxNOWDyMCxpMwyK0/zjN.DAE/4rM/zvI/xF,sweeterge.info,||sweeterge.info/*/xF^,sweeterge.info/.+/xF
bob.dmpxs.com/static/bob_010.js,dmpxs.com,||dmpxs.com/*/bob_010.js^,dmpxs.com/.+/bob_010.js
cdn.avmws.com/1010248/,avmws.com,||avmws.com/*/^,avmws.com/.+/
prod-js.aws.y-track.com/YT-000093-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
ad.bitmedia.io/js/adbybm.js/59f4abce7dc4c2001c50032a,bitmedia.io,||bitmedia.io/*/59f4abce7dc4c2001c50032a^,bitmedia.io/.+/59f4abce7dc4c2001c50032a
7.xcvgdf.party/lhzbsrfkjf/js/1998/1995,xcvgdf.party,||xcvgdf.party/*/1995^,xcvgdf.party/.+/1995
ad.bitmedia.io/js/adbybm.js/5a5c28dac4576d001cbd63a8,bitmedia.io,||bitmedia.io/*/5a5c28dac4576d001cbd63a8^,bitmedia.io/.+/5a5c28dac4576d001cbd63a8
7.xcvgdf.party/lhzbsrfkjf/js/164,xcvgdf.party,||xcvgdf.party/*/164^,xcvgdf.party/.+/164
ad.bitmedia.io/js/adbybm.js/591b2e57b788be0020add413,bitmedia.io,||bitmedia.io/*/591b2e57b788be0020add413^,bitmedia.io/.+/591b2e57b788be0020add413
7.xcvgdf.party/lhzbsrfkjf/js/356/1678,xcvgdf.party,||xcvgdf.party/*/1678^,xcvgdf.party/.+/1678
io.clickguard.com/s/cHJvdGVjdG9y/ZAVaJFOv,clickguard.com,||clickguard.com/*/ZAVaJFOv^,clickguard.com/.+/ZAVaJFOv
mystighty.info/c/D.9m6Qb/2n5-lwSoWOQW9hM/jLcv3-M/z/g/xGN/Sp0UyXNUzFcnzmO/DOUE1M,mystighty.info,||mystighty.info/*/DOUE1M^,mystighty.info/.+/DOUE1M
a.adnium.com/imvideo/1912550,adnium.com,||adnium.com/*/1912550^,adnium.com/.+/1912550
